364,149,80
365,907,66
366,251,29
367,898,78
368,756,74
369,910,84
370,181,24
371,761,48
372,370,6
373,879,97
374,504,17
375,976,58
376,813,18
377,216,66
378,914,95
379,315,79
380,586,33
381,277,11
382,208,38
383,538,55
384,991,45
385,574,43
386,647,86
387,582,94
388,71,64
389,34,80
390,410,92
391,137,75
392,406,6
393,832,7
394,753,11
395,103,59
396,147,46
397,740,50
398,479,18
399,40,11
400,183,62
401,211,7
402,347,95
403,182,57
404,201,100
405,72,81
406,128,82
407,15,11
408,547,69
409,37,33
410,739,14
411,564,19
412,26,65
413,874,53
414,921,88
415,448,62
416,293,34
417,79,97
418,89,60
419,610,98
420,451,42
421,510,42
422,995,48
423,392,84
424,141,56
425,602,62
426,335,51
427,819,31
428,112,99
429,884,86
430,718,90
431,221,81
432,493,78
433,164,97
434,469,93
435,351,39
436,210,67
437,71,5
438,165,18
439,682,72
440,178,42
441,194,94
442,942,76
443,800,67
444,558,100
445,901,63
446,687,71
447,233,63
448,753,62
449,316,58
450,513,40
451,92,62
452,60,24
453,506,75
454,184,67
455,509,69
456,150,33
457,497,80
458,430,77
459,452,65
460,967,14
461,836,46
462,36,31
463,892,93
464,368,39
465,613,38
466,25,57
467,372,54
468,313,69
469,863,78
470,886,19
471,800,80
472,268,56
473,176,89
474,38,98
475,583,83
476,686,83
477,453,95
478,651,12
479,948,37
480,968,98
481,837,7
482,822,69
483,464,18
484,204,80
485,511,85
486,573,86
487,834,6
488,230,60
489,475,95
490,608,37
491,448,27
492,40,48
493,184,100
494,96,54
495,548,30
496,50,100
497,757,87
498,82,50
499,773,58
500,43,96
501,199,60
502,471,56
503,68,27
504,627,50
505,829,6
506,147,82
507,168,32
508,422,62
509,137,12
510,115,18
511,214,56
512,756,99
513,367,19
514,341,16
515,39,88
516,657,44
517,299,93
518,586,10
519,346,95
520,455,33
521,666,83
522,369,14
523,954,67
524,51,61
525,617,51
526,518,87
527,138,84
528,283,72
529,93,44
530,867,54
531,220,34
532,667,85
533,66,93
534,894,52
535,302,29
536,463,20
537,93,67
538,263,5
539,749,12
540,340,76
541,9,76
542,500,32
543,90,62
544,92,57
545,856,5
546,284,56
547,295,93
548,836,5
549,124,92
550,749,86
551,412,40
552,101,44
553,798,92
554,732,56
555,110,83
556,148,29
557,946,14
558,181,19
559,674,70
560,961,95
561,253,94
562,442,98
563,427,75
564,839,76
565,866,70
566,473,36
567,139,38
568,696,33
569,924,42
570,272,80
571,923,50
572,186,31
573,219,74
574,482,54
575,266,85
576,283,62
577,776,91
578,951,40
579,720,44
580,917,90
581,199,23
582,998,58
583,708,53
584,460,91
585,806,38
586,499,53
587,7,92
588,494,98
589,250,60
590,254,11
591,90,33
592,889,5
593,843,52
594,767,58
595,836,10
596,876,19
597,999,89
598,716,63
599,122,26
600,268,98
601,409,59
602,656,49
603,766,80
604,135,27
605,489,79
606,685,48
607,196,73
608,332,21
609,155,16
610,55,77
611,410,52
612,76,59
613,768,74
614,588,49
615,480,84
616,83,27
617,121,60
618,472,89
619,151,43
620,44,19
621,6,28
622,208,94
623,1,77
624,444,64
625,332,93
626,242,69
627,765,6
628,847,97
629,517,72
630,326,32
631,645,56
632,649,63
633,659,17
634,400,11
635,971,35
636,141,26
637,519,51
638,799,78
639,256,44
640,812,93
641,462,97
642,411,77
643,920,10
644,105,29
645,860,74
646,987,65
647,221,64
648,973,12
649,42,19
650,687,88
651,766,57
652,88,69
653,190,85
654,314,22
655,337,85
656,995,96
657,77,22
658,973,19
659,136,90
660,855,14
661,124,21
662,711,86
663,33,99
664,293,15
665,599,61
666,384,79
667,17,11
668,842,78
669,735,51
670,597,87
671,797,75
672,10,49
673,223,7
674,320,43
675,932,26
676,702,40
677,636,44
678,52,100
679,6,14
680,783,85
681,420,5
682,506,22
683,738,14
684,925,90
685,743,22
686,686,5
687,997,59
688,325,81
689,69,74
690,663,57
691,356,76
692,702,43
693,265,21
694,574,44
695,866,34
696,292,29
697,398,72
698,962,48
699,10,23
700,823,96
701,106,10
702,922,26
703,204,82
704,242,91
705,747,16
706,388,58
707,915,46
708,260,75
709,91,50
710,481,41
711,739,70
712,713,34
713,447,40
714,746,60
715,780,10
716,470,66
717,351,100
718,80,27
719,753,38
720,716,61
721,967,97
722,743,99
723,759,67
724,459,98
725,971,94
726,406,84
727,384,90
728,988,98
729,563,40
730,553,46
731,370,68
732,615,78
733,950,85
734,36,17
735,133,8
736,850,78
737,434,89
738,422,65
739,794,62
740,234,65
741,300,62
742,470,66
743,625,33
744,127,76
745,327,53
746,949,68
747,781,30
748,519,25
749,3,87
750,782,92
751,265,19
752,294,19
753,697,82
754,980,49
755,159,31
756,806,24
757,547,71
758,488,88
759,256,80
760,413,49
761,44,84
762,543,99
763,952,91
764,862,79
765,942,77
766,391,50
767,858,82
768,543,67
769,519,87
770,454,75
771,642,9
772,783,71
773,140,46
774,713,58
775,531,61
776,792,39
777,880,62
778,748,35
779,251,17
780,485,84
781,850,19
782,248,6
783,591,34
784,441,71
785,718,91
786,846,91
787,997,14
788,153,32
789,325,78
790,277,77
791,124,89
792,856,71
793,323,52
794,213,68
795,152,52
796,458,63
797,265,98
798,349,59
799,455,54
800,710,75
801,715,82
802,730,45
803,457,88
804,747,89
805,909,87
806,423,43
807,55,40
808,796,11
809,931,67
810,8,49
811,306,86
812,538,16
813,381,72
814,195,13
815,397,14
816,991,80
817,853,96
818,414,69
819,458,39
820,792,27
821,902,5
822,899,90
823,520,15
824,422,88
825,205,81
826,625,24
827,245,47
828,68,20
829,209,31
830,173,74
831,999,59
832,520,24
833,604,74
834,51,26
835,714,7
836,351,33
837,517,9
838,854,78
839,955,26
840,69,12
841,282,92
842,857,58
843,520,28
844,263,88
845,846,97
846,515,50
847,620,37
848,187,5
849,940,78
850,899,50
851,178,81
852,287,40
853,113,68
854,853,48
855,200,9
856,944,26
857,614,97
858,802,47
859,689,44
860,643,58
861,720,66
862,235,5
863,542,97
864,119,25
865,630,5
866,615,62
867,363,35
868,908,57
869,984,31
870,73,37
871,224,24
872,213,66
873,705,90
874,774,67
875,295,60
876,189,12
877,126,61
878,918,7
879,408,89
880,618,35
881,962,38
882,431,15
883,696,37
884,468,25
885,71,99
886,928,41
887,601,7
888,736,93
889,487,77
890,789,53
891,992,68
892,504,36
893,815,78
894,161,66
895,33,84
896,452,44
897,301,84
898,402,99
899,916,25
900,512,28
901,799,44
902,301,77
903,460,92
904,569,65
905,62,55
906,996,53
907,630,38
908,426,68
909,723,91
910,262,76
911,567,19
912,357,49
913,851,72
914,348,86
915,955,17
916,168,15
917,51,21
918,284,18
919,505,65
920,212,89
921,492,29
922,500,27
923,66,9
924,187,87
925,943,79
926,230,28
927,518,33
928,789,19
929,698,25
930,498,94
931,276,24
932,638,51
933,698,75
934,166,42
935,71,22
936,625,86
937,166,17
938,933,29
939,512,46
940,345,62
941,969,88
942,290,53
943,970,52
944,183,86
945,848,61
946,980,88
947,744,64
948,525,35
949,114,48
950,887,35
951,155,23
952,204,50
953,282,19
954,944,10
955,112,93
956,584,41
957,392,45
958,665,91
959,948,82
960,268,98
961,284,77
962,891,46
963,320,7
964,75,76
965,133,47
966,316,32
967,988,58
968,604,7
969,127,6
970,964,86
971,684,82
972,27,25
973,495,15
974,326,11
975,661,98
976,702,55
977,35,59
978,579,94
979,912,73
980,796,84
981,139,84
982,646,54
983,27,52
984,516,32
985,636,10
986,472,89
987,300,38
988,978,96
989,195,16
990,25,55
991,555,75
992,407,98
993,213,17
994,467,45
995,795,91
996,761,25
997,683,51
998,246,87
999,635,67
1000,351,65
